ID_REF,GSM1110879,GSM1110880,GSM1110881,GSM1110882
1552995_at,21.9301,21.5942,21.5622,21.8647
1552997_a_at,21.4029,20.4857,20.9298,20.5401
1552998_at,20.4939,20.5863,20.762,20.8128
1552999_a_at,21.2133,21.1388,21.3927,20.8949
1553002_at,21.1386,21.2017,21.3298,21.1856
1553003_at,21.1981,21.7652,21.6099,21.853
1553004_at,21.2606,21.7492,21.5447,21.6568
1553006_at,21.952,22.1408,22.1818,22.2179
1553007_a_at,20.5979,20.5845,20.4771,20.6969
1553009_s_at,21.4675,21.7621,21.5043,21.7204
1553011_at,22.3428,21.8471,21.9108,22.1166
1553013_at,21.493,21.9008,21.7285,21.8473
1553015_a_at,24.8667,25.0459,25.31,25.2523
1553016_at,21.6036,21.6505,21.4023,21.0681
1553019_at,21.2636,21.4996,21.3672,21.4398
1553020_at,21.4118,20.9848,21.7161,21.2754
1553021_s_at,22.2825,22.3005,22.7617,22.645
1553022_at,20.3192,20.5609,20.2918,20.6226
1553023_a_at,21.1776,21.8361,21.4853,22.296
1553024_at,19.8675,20.1543,19.7445,20.7422
1553025_at,20.359,19.9625,19.9919,20.2669
1553027_a_at,21.7899,21.7921,21.4141,21.5918
1553028_at,20.9303,20.7482,20.6878,20.2863
1553030_a_at,22.7305,22.5506,22.6595,22.2348
1553031_at,21.1164,20.7697,20.7979,20.6702
1553032_at,20.8399,21.2549,21.4437,21.1602
1553033_at,21.3451,21.2788,21.237,20.9429
1553034_at,23.3967,23.5737,23.2025,23.4177
1553036_at,20.4449,20.3517,20.2599,20.0965
1553037_a_at,22.209,22.1952,22.8313,22.1586
1553039_a_at,20.9505,21.0715,20.7064,20.7333
1553041_at,19.8681,20.3126,20.0609,20.1785
1553042_a_at,21.4538,21.8013,21.3787,21.1703
1553043_a_at,21.0138,20.432,20.9033,20.8876
1553044_at,20.6613,20.8362,20.8592,20.7322
1553045_at,21.5739,21.6374,21.8579,21.5551
1553046_s_at,21.9793,21.6112,22.196,21.7007
1553047_at,21.7992,22.1524,22.0376,21.7406
1553048_a_at,24.5676,24.5552,24.7158,24.5445
1553051_s_at,22.3036,22.2468,21.971,21.956
1553052_at,20.5883,20.6382,20.8992,20.5127
1553053_at,23.4836,23.2524,23.5549,23.2366
1553055_a_at,24.004,22.32,21.5589,21.2079
1553057_at,21.4755,21.3536,21.4903,21.3872
1553058_at,21.138,20.9278,21.101,20.9993
1553059_at,20.7623,20.7986,20.9629,20.4192
1553060_at,21.3608,21.5648,21.7423,20.9225
1553061_at,20.7854,22.0361,21.7548,21.6808
1553062_at,21.8983,21.6361,21.627,21.1584
1553063_at,22.2536,22.2121,22.3727,22.0923
1553064_at,21.4187,20.8634,20.8084,20.8966
1553066_at,20.5062,20.6726,20.3905,20.7718
1553067_a_at,19.8678,20.3359,20.2691,20.6148
1553069_at,20.4133,20.1676,20.7752,20.6261
1553070_a_at,20.9361,21.3429,21.1335,21.1813
1553071_a_at,21.362,20.8453,21.0914,20.9914
1553072_at,20.4902,20.6978,20.6972,20.8532
1553074_at,21.2379,21.673,21.4375,21.2534
1553075_a_at,20.1258,20.3799,20.0834,19.8592
1553076_at,19.8676,20.0813,20.5992,19.814
1553077_at,19.8676,19.7848,19.8063,20.0654
1553078_at,21.5342,20.9635,21.4578,20.8347
1553079_at,20.5442,20.4683,20.895,20.5829
1553080_at,22.2754,22.3891,22.7192,22.1959
1553081_at,23.0633,23.3326,23.4209,23.3271
1553082_at,21.5828,21.5794,21.639,21.3524
1553083_at,21.1284,20.5957,20.9945,20.9395
1553084_at,20.6476,21.2057,21.4218,21.2069
1553086_at,20.4851,20.4801,20.5531,20.4599
1553087_at,23.9003,24.5037,24.0474,24.4012
1553088_a_at,24.1946,24.2117,24.0785,24.2299
1553089_a_at,22.368,21.9899,22.2755,21.6218
1553093_a_at,20.7845,19.7855,20.945,20.5782
1553094_at,20.9722,21.3067,21.2848,20.4712
1553096_s_at,24.464,24.7401,24.8179,24.6955
1553099_at,23.8614,23.7897,23.7827,23.8537
1553101_a_at,25.1085,25.6405,25.2135,25.5785
1553102_a_at,23.3728,23.725,23.4956,23.7372
1553103_at,25.2894,24.9529,24.8923,24.8694
1553105_s_at,22.8793,22.8717,23.1175,23.0735
1553106_at,23.7603,23.8677,24.0352,23.9201
1553107_s_at,23.0083,23.6877,22.9033,23.302
1553108_at,22.3274,22.5945,22.3722,22.509
1553111_a_at,23.6909,23.6878,23.9845,23.8088
1553112_s_at,22.6762,22.73,22.5807,22.6515
1553113_s_at,24.5177,24.6235,24.4105,24.5069
1553114_a_at,23.2112,23.1787,23.3445,23.3348
1553115_at,20.8492,21.0832,20.9291,20.9198
1553117_a_at,23.9332,23.9354,23.7069,23.7766
1553118_at,24.5066,24.396,24.4603,24.5421
1553120_at,21.6333,21.8235,21.8891,21.8108
1553122_s_at,21.6964,21.9893,21.673,21.6797
1553123_at,21.0483,20.628,20.6469,20.4664
1553125_x_at,20.6284,20.4372,21.0522,20.826
1553126_a_at,20.1731,20.2364,19.705,20.5626
1553127_a_at,21.3811,21.2076,20.9652,20.7605
1553129_at,20.3927,20.2323,20.5553,20.4498
1553130_at,22.2386,22.5698,22.6568,22.3507
1553131_a_at,25.4917,25.6513,25.7091,25.2471
1553132_a_at,20.1622,20.5651,19.7054,20.5427
1553133_at,22.702,22.3089,21.7915,22.2284
1553134_s_at,20.7208,20.3291,20.265,20.3597
1553136_at,22.561,22.4298,22.8158,22.5416
1553137_s_at,21.2024,21.133,21.3483,21.5719
1553138_a_at,21.7053,21.5526,21.9608,21.9497
1553139_s_at,21.0576,21.4024,21.1561,21.4569
1553140_at,21.1531,21.2398,21.2843,21.2986
1553141_at,20.9642,20.8793,20.7312,20.9692
1553142_at,20.8763,20.751,20.4838,20.5708
1553145_at,22.8299,22.4129,22.7566,22.6488
1553146_at,20.8935,19.8714,20.4669,20.5901
1553147_at,20.021,20.1091,19.9888,20.478
1553148_a_at,24.1146,24.3956,24.0069,24.3871
1553150_at,21.0602,21.514,20.9395,20.8109
1553151_at,20.868,20.7515,20.8105,20.2289
1553153_at,21.9098,22.0013,22.0577,22.183
1553155_x_at,22.1286,22.2601,22.0017,22.1709
1553156_at,21.8425,21.5462,21.8643,21.7056
1553157_at,21.3235,20.6191,21.4573,20.9197
1553158_at,23.6487,23.2873,23.4387,23.1349
1553159_at,20.8359,20.9738,21.0674,20.8154
1553162_x_at,23.4081,23.3298,23.1312,23.4945
1553163_at,22.6457,22.4666,22.5798,22.4928
1553165_at,21.7494,20.7183,20.6313,20.8841
1553166_at,21.9428,21.881,21.8846,22.1634
1553167_a_at,22.6929,23.0357,21.9052,22.9488
1553168_at,21.1559,20.6062,21.2068,21.6303
1553169_at,21.9788,21.4627,22.0606,21.3102
1553171_x_at,21.7686,21.6113,21.9514,21.6522
1553172_at,25.097,24.8569,24.7435,24.6966
1553174_at,21.6216,22.0815,21.809,22.0491
1553175_s_at,21.1902,21.1959,20.8905,21.3734
1553176_at,22.0829,20.9184,21.7454,21.7183
1553177_at,21.3715,21.184,20.4484,21.0937
1553178_a_at,22.0611,22.6321,22.1375,22.5489
1553179_at,21.4366,20.9036,20.5365,20.7018
1553180_at,20.2532,20.274,20.1744,20.3886
1553181_at,21.8804,21.889,21.9999,21.9376
1553183_at,20.1643,20.3106,19.9117,20.0315
1553185_at,26.3055,26.3521,26.0492,26.2682
1553186_x_at,26.2021,26.2873,26.0311,26.1429
1553188_s_at,20.9342,20.8378,20.9944,20.8461
1553190_s_at,21.7034,22.0845,21.9076,22.0422
1553191_at,20.1913,20.137,20.0894,19.9079
1553192_at,22.3832,22.4445,21.6594,22.0284
1553193_at,24.0037,24.2601,23.2973,24.1199
1553194_at,21.3459,22.0646,21.5408,21.8198
1553196_a_at,20.4767,20.4831,20.38,20.6301
1553197_at,20.7616,20.6334,21.1478,20.4565
1553199_at,20.4601,20.1984,20.3998,20.3588
1553202_at,21.5136,20.7711,21.2803,21.0713
1553204_at,22.9255,23.0826,23.2214,22.9567
1553205_at,24.3974,24.431,24.6805,24.3251
1553207_at,21.3097,21.3676,20.9736,21.3228
1553208_s_at,21.6453,21.6456,22.0986,21.801
1553209_at,21.805,21.4021,21.7335,21.6184
1553211_at,20.9031,21.2333,21.5793,21.439
1553212_at,24.4218,24.0483,23.9729,24.0983
1553213_a_at,21.8941,22.1334,21.8619,22.0321
1553214_a_at,20.8413,20.6956,20.6686,20.3987
1553215_s_at,20.891,20.9054,21.1685,20.7528
1553216_at,22.4266,22.2134,22.1634,22.1985
1553217_s_at,22.2557,22.3836,22.0783,22.3632
1553218_a_at,21.1429,21.0847,21.4354,21.3282
1553219_a_at,20.5909,20.3412,20.8923,20.7368
1553220_at,21.7076,22.0253,21.8854,21.9415
1553221_at,21.3921,21.5275,21.1914,21.2977
1553222_at,23.1854,22.9656,23.376,23.1244
1553224_at,20.9811,20.5986,20.8976,20.9643
1553225_s_at,22.4727,22.4766,22.3204,22.172
1553226_at,20.6982,21.2962,21.638,21.2169
1553227_s_at,22.4989,22.6586,22.6615,22.6557
1553228_at,20.5862,20.5251,20.3751,20.0187
1553229_at,20.8667,20.6231,20.4402,20.8699
1553232_at,21.1434,21.2496,21.2759,21.0133
1553234_at,22.3356,21.7751,22.4332,22.1414
1553235_at,21.2358,21.1754,21.067,21.3069
1553237_x_at,22.1051,22.2154,22.2182,21.9785
1553238_a_at,21.4033,21.6549,21.2444,21.7016
1553239_at,21.4781,22.0056,21.7562,22.1589
1553241_at,21.0523,20.8387,20.7308,20.6742
1553243_at,22.025,21.7691,22.4234,21.4659
1553244_at,23.1408,23.4741,22.7924,23.4993
1553246_a_at,21.6892,21.5259,21.7318,21.4704
1553247_a_at,23.2726,23.0283,23.2141,23.0951
1553248_at,21.4938,21.4798,21.2685,21.5085
1553249_at,21.7598,21.9154,21.9485,21.7107
1553252_a_at,21.5379,21.7983,21.2514,22.0563
1553253_at,22.4411,23.0171,22.8553,23.187
1553254_at,21.6583,21.1921,21.8015,21.2015
1553255_at,20.8965,21.7649,21.3474,21.2449
1553257_at,22.8237,22.6526,22.6669,22.6394
1553258_at,21.4992,20.2313,21.5115,20.7403
1553260_s_at,20.5458,20.2796,20.7101,20.5322
1553261_x_at,19.8675,19.995,20.2234,20.1193
1553262_a_at,23.1736,23.2798,23.5892,23.4678
1553263_at,22.8801,22.8819,23.1797,22.7401
1553264_a_at,22.0199,22.0527,21.9625,21.6059
1553265_at,20.948,20.6894,21.3321,20.7121
1553266_at,19.8681,20.1704,19.7049,19.8142
1553267_a_at,23.5758,23.7723,23.8678,23.6444
1553268_at,21.6289,21.8213,21.658,21.621
1553269_at,23.0405,23.7426,22.4739,23.5209
1553271_at,21.2434,20.8319,21.4553,21.2562
1553272_at,21.971,22.2106,22.2288,22.0765
1553274_a_at,23.1298,23.655,22.866,23.574
1553275_s_at,21.4049,21.461,21.7649,21.823
1553276_at,20.6682,20.7391,20.9138,20.7667
1553277_at,20.2896,20.7789,20.0772,20.5581
1553279_at,21.7108,21.5178,21.8564,21.7034
1553280_at,21.7977,21.3726,21.6554,21.6061
1553281_at,20.9375,20.9697,20.9486,21.1349
1553282_at,21.169,21.1928,20.733,20.6535
1553284_s_at,24.523,24.8059,24.6464,24.7259
1553285_s_at,21.3071,21.5115,21.18,21.7049
1553286_at,22.9342,23.1085,22.7436,22.9116
1553288_a_at,23.2937,23.2622,23.8268,23.2324
1553292_s_at,22.7082,22.6063,22.8017,22.7857
1553293_at,19.9022,20.2509,20.5082,20.1625
1553295_at,21.5671,21.4372,21.3098,21.5152
1553296_at,20.9812,20.9777,21.3133,21.3431
1553297_a_at,21.2446,21.6735,21.4533,21.6565
1553298_at,20.5827,20.9508,20.8439,21.016
1553299_at,22.5902,23.2969,22.5516,23.5202
1553300_a_at,21.0496,21.7549,21.0658,21.8903
1553301_a_at,21.7814,21.4693,21.7286,21.4947
1553303_at,23.3144,23.2476,23.359,22.7557
1553304_at,21.2178,21.8432,21.4666,21.4541
1553306_at,21.1351,21.1591,20.9695,20.9834
1553310_at,20.4017,20.5238,20.62,20.8525
1553311_at,20.0229,19.9719,19.7046,20.3446
1553313_s_at,22.6048,23.3469,22.3496,22.9606
1553314_a_at,20.939,20.3013,20.4175,21.0014
1553315_at,21.4239,20.9481,21.5535,21.1665
1553316_at,21.0228,20.9512,20.9203,21.2325
1553317_s_at,20.4153,20.6007,20.4987,20.2787
1553318_at,21.482,21.4091,21.5908,21.6281
1553319_at,19.9115,20.2884,20.0891,20.2863
1553320_s_at,20.4132,19.9544,20.391,20.2332
1553321_a_at,21.04,21.1231,21.1191,20.8405
1553322_s_at,21.7129,21.8771,22.0325,21.9117
1553323_a_at,21.646,21.5775,21.6867,21.7315
1553325_at,21.814,22.0113,22.4407,22.0181
1553326_at,20.5954,20.4332,20.8266,21.0924
1553327_a_at,20.5978,20.7348,20.2872,20.5553
1553328_a_at,21.3106,20.3211,20.3594,19.818
1553329_at,21.4192,21.4785,21.4144,21.6851
1553330_at,20.2904,19.94,20.2586,20.5977
1553333_at,20.0139,20.871,20.5044,20.3659
1553335_x_at,20.3571,20.4944,20.6166,20.6142
1553336_a_at,20.6299,21.0699,20.5261,20.9687
1553338_at,22.9788,22.946,22.2487,22.836
1553340_s_at,22.0549,21.6985,22.0285,21.2384
1553341_at,21.0967,20.9908,20.5614,20.7532
1553344_at,19.9449,20.2777,19.9309,20.1757
1553346_a_at,20.5163,21.068,21.3153,21.1906
1553347_s_at,21.1642,21.1861,21.5223,20.9537
1553348_a_at,22.2907,22.1662,22.1409,22.1187
1553349_at,23.2893,22.2212,22.9412,22.2474
1553350_at,20.8429,20.5785,20.7428,21.0135
1553351_at,21.1916,20.3341,20.8063,20.8724
1553352_x_at,20.965,20.9816,20.8608,20.9171
1553354_a_at,21.1813,20.9841,21.0073,21.1415
1553355_at,20.1744,20.2459,19.8303,20.0564
1553356_at,20.9831,20.8252,20.483,20.7045
1553357_at,20.3299,20.4182,20.5484,20.068
1553359_at,20.9448,20.2764,21.2181,20.902
1553361_x_at,21.3733,21.0275,20.6976,21.1191
1553362_at,20.2173,19.8872,19.7046,20.1557
1553363_at,22.5309,22.2416,22.6983,23.847
1553364_at,20.7285,20.7037,20.6159,20.6602
1553365_at,21.1019,21.0105,20.9483,21.2112
1553366_s_at,20.8404,21.4767,21.3532,21.634
1553367_a_at,21.7222,21.5054,21.4433,21.4963
1553369_at,20.8771,20.3733,20.6257,20.4948
1553371_at,20.7816,20.7456,20.9761,20.5624
1553372_at,21.6513,21.5555,21.403,21.4117
1553373_at,21.83,21.5038,21.2537,20.9567
1553374_at,19.9352,20.5534,20.6326,20.4662
1553375_at,20.4514,20.6525,20.6619,20.0089
1553376_a_at,20.6529,20.5561,20.7255,20.7484
1553378_a_at,20.4672,20.5285,20.2708,20.9517
1553380_at,20.5252,20.6135,20.7623,20.8681
1553383_at,20.2396,20.2246,20.2649,20.1698
1553385_at,22.2356,22.4879,22.4193,22.4427
1553386_at,21.659,21.8272,21.7861,21.8335
1553387_at,22.0037,22.0014,22.2858,22.0021
1553388_at,20.7154,20.5426,20.5846,20.5043
1553389_at,20.9539,20.681,21.0495,21.2029
1553390_at,20.3764,20.1385,20.2418,20.1899
1553391_at,20.7578,21.1853,20.9533,20.6696
1553392_at,20.6843,21.0611,20.662,21.0539
1553394_a_at,20.6955,20.624,20.1301,20.4511
1553395_a_at,21.324,21.4697,21.1719,21.3452
1553396_a_at,22.8884,23.5206,23.3777,23.9496
1553397_at,22.7843,22.6554,22.8751,22.8102
1553398_at,20.0532,20.6241,20.1246,20.3709
1553399_a_at,22.3549,22.3599,22.2665,22.1775
1553400_a_at,23.4545,23.6968,23.9297,23.8894
1553401_at,21.9713,21.6214,21.8901,21.7115
1553402_a_at,19.9887,20.4284,20.0209,20.0647
1553403_at,20.9075,20.0079,20.3695,20.7056
1553405_a_at,21.7793,22.0006,21.727,22.3822
1553407_at,22.4849,21.7411,22.3713,21.985
1553409_at,22.4204,21.9979,22.445,21.9082
1553410_a_at,20.4301,20.3004,20.439,20.5819
1553411_s_at,21.3571,21.823,21.4155,21.7054
1553412_at,21.6585,20.9272,21.6509,21.7397
1553413_at,20.5878,19.9924,19.9118,20.2836
1553415_at,19.958,19.886,19.7046,20.0955
1553417_at,21.3497,21.0017,21.2492,20.7562
1553418_a_at,20.64,21.1892,21.078,20.9255
1553420_at,23.0843,23.7981,23.3691,23.695
1553422_s_at,21.1081,21.1225,21.1157,20.6194
1553423_a_at,20.2104,20.7875,19.9077,21.3121
1553424_at,21.479,21.3746,21.6213,21.4376
1553425_at,20.4681,20.7724,20.5031,20.3859
1553426_at,21.5396,20.9183,20.9476,21.1088
1553427_at,20.4216,20.6239,20.5904,20.6534
1553428_at,20.6913,20.9622,21.3105,20.948
1553429_at,21.2761,20.9339,21.2399,20.8021
1553430_a_at,20.7377,20.8878,21.0075,20.9237
1553432_s_at,22.2103,22.4409,22.5909,22.6962
1553433_at,20.2212,20.6393,20.1659,20.795
1553434_at,20.4099,20.2165,19.9811,20.2864
1553435_at,23.8219,23.9921,24.0099,24.1908
1553436_at,21.2683,21.2283,21.1447,21.0904
1553437_at,21.2748,21.4471,21.7094,21.5354
1553438_at,23.9624,23.6671,24.0648,23.5716
1553439_at,21.9621,22.0029,21.8187,21.8679
1553440_at,21.1571,21.1777,21.1653,21.1833
1553441_at,20.031,20.2917,20.0444,19.9687
1553442_a_at,20.671,20.4981,20.4617,20.4606
1553443_at,19.8707,21.2291,21.0336,21.1511
1553444_a_at,21.0531,21.1078,21.2663,21.0913
1553446_at,21.7121,22.219,22.1884,22.3066
1553447_at,20.4081,20.1993,20.1392,20.1257
1553448_at,20.3264,20.2229,19.7051,20.1857
1553449_at,20.8495,20.9175,21.105,20.9689
1553450_s_at,21.6376,21.7767,21.8563,21.7177
1553451_at,20.7256,20.4787,20.6855,20.1449
1553452_at,20.9295,20.9939,20.2679,20.8399
1553453_at,21.1409,21.5716,21.6341,21.256
1553454_at,20.3288,20.3734,20.1255,20.5358
1553456_at,21.0494,21.0417,21.0454,21.3073
1553457_at,22.5389,22.9565,22.442,22.783
1553458_at,21.624,21.8031,21.8803,21.9137
1553459_at,21.022,20.5739,20.6147,20.5875
1553460_at,20.5665,20.4448,20.6048,20.0851
1553461_at,21.043,20.8955,20.6902,20.8674
1553462_at,21.106,21.0512,21.1649,20.7648
1553464_at,22.5885,22.9985,22.7985,23.0062
1553465_a_at,21.0946,20.7859,20.6372,20.1645
1553466_at,22.1948,22.2793,22.3645,22.1533
1553467_at,21.4054,21.3106,21.4251,21.4592
1553468_at,21.1416,21.0213,21.3191,20.8969
1553470_at,20.8042,21.2445,21.1605,21.326
1553471_at,20.7085,21.1248,20.595,21.3583
1553472_at,22.1282,22.3309,22.5555,22.519
1553474_at,20.2908,20.3192,20.4581,19.8146
1553475_at,20.3013,20.1066,20.1584,20.4279
1553478_at,20.7647,21.0588,21.0732,20.8561
1553479_at,24.7867,24.5484,24.5574,24.4143
1553482_at,22.5713,22.5429,23.4368,22.6918
1553483_at,22.3381,22.4093,23.0512,22.5096
1553484_at,20.9483,22.1263,21.9215,21.6925
1553485_at,20.5386,20.5194,20.4338,20.5555
1553486_a_at,20.6812,20.7857,20.525,20.3944
1553488_at,20.7562,20.891,20.7922,20.125
1553489_a_at,20.8332,20.7357,20.5646,20.5436
1553491_at,21.4173,21.6883,21.5421,21.6103
1553492_a_at,21.9178,21.8854,21.9601,21.7816
1553493_a_at,22.7087,22.5194,22.9282,22.406
1553494_at,20.1105,19.7839,19.7877,20.0061
1553497_at,20.8731,20.6288,20.7075,20.7263
1553498_at,22.8465,23.5124,22.9497,23.4953
1553499_s_at,21.0882,21.5406,21.2329,21.4936
1553500_at,21.1238,21.0088,21.0219,20.7962
1553502_a_at,21.3004,21.7325,21.5468,21.5523
1553504_at,22.6254,22.4803,22.5481,22.3095
1553505_at,19.8697,20.7912,21.0291,20.6115
1553506_at,21.0067,21.1088,20.9921,20.9414
1553507_a_at,21.8339,22.4253,22.6819,22.4866
1553508_at,21.1297,20.992,21.268,21.3789
1553510_s_at,25.0295,25.3909,25.4517,25.7111
1553511_at,23.0979,23.2255,23.6459,23.3593
1553512_at,21.0384,21.0879,21.146,20.0678
1553513_at,20.7079,20.3847,20.4933,20.4925
1553514_a_at,20.8938,21.5573,20.9733,21.4619
1553515_at,23.7534,23.3141,23.9919,23.3487
1553517_at,21.9484,21.7263,21.961,21.7609
1553518_at,24.4212,24.381,24.6259,24.3407
1553519_at,20.5222,20.1276,19.7047,19.8807
1553521_at,21.3442,21.1338,21.4116,21.1838
1553523_at,21.0052,20.8801,21.0994,20.9321
1553524_at,20.6106,20.1759,20.1961,20.2663
1553525_at,21.3904,21.8512,21.2962,22.1689
1553526_at,22.0627,21.4156,21.9376,21.8911
1553527_at,21.611,21.4757,21.2475,21.2887
1553528_a_at,24.2939,24.4026,23.6842,24.0762
1553529_at,21.1987,20.7423,21.3805,21.0666
1553530_a_at,27.5943,27.7927,27.8076,27.8997
1553531_at,21.4658,21.2813,21.7914,21.5333
1553532_a_at,21.1998,20.8545,20.862,20.8614
1553533_at,22.0758,21.7842,22.0972,21.826
1553534_at,20.5251,20.8199,20.7894,20.6951
1553535_a_at,24.064,24.1386,24.0304,24.4008
1553536_at,21.0055,20.9661,21.144,20.8517
1553537_at,20.6059,21.7471,21.0996,22.3354
1553538_s_at,30.1978,29.6991,30.1234,29.7415
1553539_at,21.0028,21.1559,20.8143,20.2764
1553540_a_at,21.628,21.9138,21.9889,22.1156
1553541_at,21.1446,20.6775,20.8896,20.7855
1553542_at,21.6637,21.5213,21.6327,21.5955
1553544_at,20.472,20.894,20.9025,21.5872
1553545_at,22.1632,22.2296,22.4458,22.1787
1553546_at,20.2292,20.0437,19.7059,20.5185
1553547_at,20.7364,20.5051,20.7491,20.5352
1553549_at,22.1204,21.9242,22.256,21.7624
1553550_at,20.5046,20.5618,20.3822,20.2796
1553551_s_at,29.3582,29.1527,29.4207,29.3448
1553552_at,20.5914,20.3739,20.4923,20.5221
1553553_at,20.4429,20.7303,20.6939,20.7499
1553555_at,21.2934,21.5849,21.3353,21.1663
1553556_at,20.499,20.6118,20.659,20.9901
1553558_at,19.8682,20.1806,19.8595,20.7559
1553559_at,22.7818,22.4293,22.2336,22.1526
1553560_at,20.4199,20.4777,20.3383,20.4395
1553561_at,20.5151,20.8897,20.8428,20.733
1553562_at,22.9674,23.1027,23.1068,23.0547
1553564_at,22.5876,22.2232,22.22,22.3096
1553565_s_at,20.9611,20.9209,20.9906,21.0453
1553566_at,21.9625,22.0832,22.1887,21.6978
1553567_s_at,28.7467,29.4205,29.4129,29.5586
1553568_a_at,21.9637,22.1204,22.3354,21.8598
1553569_at,30.0329,29.8351,29.9581,29.8182
1553570_x_at,30.1197,29.9465,30.0743,29.9363
1553572_a_at,21.5489,21.7553,21.9211,21.7662
1553573_s_at,20.5089,20.9053,21.2751,20.6463
1553574_at,23.4484,23.4747,23.2492,23.417
1553575_at,25.227,24.9105,25.1894,24.7264
1553579_a_at,20.438,20.5039,20.5069,20.5984
1553581_s_at,25.805,26.1995,25.4198,26.1461
1553582_a_at,20.6762,21.0703,21.1185,20.6783
1553583_a_at,22.0759,22.1902,22.4508,22.1205
1553584_at,21.2173,20.7018,20.7043,21.0996
1553585_a_at,22.3933,22.0984,22.2216,21.9907
1553586_at,22.9309,22.9354,23.1411,22.9119
1553587_a_at,26.2788,26.4985,26.3556,26.5957
1553588_at,29.9676,29.8759,29.9369,29.8312
1553589_a_at,22.2934,22.5308,22.6398,22.587
1553590_at,21.2344,20.26,20.6523,20.7831
1553591_at,22.8129,23.0562,23.2858,22.9797
1553592_x_at,24.1214,24.256,24.1667,24.18
1553593_a_at,20.4122,20.6173,20.4197,20.8757
1553594_a_at,25.1065,25.0564,25.334,25.0827
1553599_a_at,23.9816,24.4514,24.337,24.3086
1553600_at,25.0876,25.2989,25.5187,25.0886
1553601_a_at,21.4293,21.8739,21.6204,21.8934
1553602_at,21.4441,21.1837,20.8916,21.0787
1553603_s_at,23.1251,23.1829,22.7658,23.1196
1553604_at,23.0219,23.8733,23.2021,23.9806
1553605_a_at,23.636,24.3944,23.662,24.5812
1553607_at,19.8675,20.1209,20.4125,20.0508
1553608_a_at,20.718,20.6718,20.9262,19.8171
1553611_s_at,22.9049,22.9815,23.0336,23.0565
1553612_at,21.9774,22.0332,21.5403,21.9023
1553613_s_at,25.1007,24.3464,24.1308,24.1333
1553614_a_at,21.2081,20.7478,20.7776,21.0983
1553618_at,20.6612,20.5285,20.8303,20.767
1553619_a_at,21.4132,21.4666,21.7961,21.3622
1553620_at,19.8676,19.7839,20.0913,20.0456
1553622_a_at,23.5487,22.0633,22.0018,22.0266
1553623_at,20.7783,20.6155,20.809,20.3441
1553625_at,21.7472,20.23,21.5244,20.5147
1553626_a_at,20.6178,20.7412,20.8421,20.597
1553627_s_at,20.6602,20.3708,20.7087,20.4769
1553629_a_at,19.8677,20.4083,20.332,20.3673
1553630_at,20.2891,20.2857,20.0581,20.242
1553633_s_at,21.0581,21.1104,21.1703,20.7302
1553634_a_at,20.775,20.5317,20.6326,20.5529
1553635_s_at,20.5041,20.4915,20.4914,20.4896
1553636_at,20.0641,19.8791,19.7244,20.0186
1553637_s_at,21.5225,21.7999,21.8898,21.5201
1553639_a_at,21.8992,22.2882,21.9486,22.254
1553640_at,19.8845,20.3011,20.0819,20.3229
1553641_a_at,20.5869,20.8571,20.8403,20.8245
1553642_at,22.0982,22.1753,22.1605,22.1447
1553644_at,23.1596,23.4011,23.3386,23.1305
1553645_at,23.803,24.1683,23.9292,23.8373
1553646_at,23.3938,23.0571,22.3336,22.775
1553647_at,22.5156,22.5657,22.6049,22.7302
1553651_at,21.1926,20.9708,20.6129,21.2594
1553652_a_at,22.1423,21.682,22.0252,21.7529
1553654_at,22.0787,22.7107,21.9706,22.807
1553655_at,20.9071,20.8142,20.6827,21.0003
1553656_at,21.6302,21.2456,20.755,21.2433
1553657_at,21.2313,21.1204,21.083,21.273
1553658_at,22.1566,22.3887,22.3065,22.1924
1553660_at,22.3423,22.1568,22.3201,22.0253
1553661_a_at,23.5538,23.1916,23.2981,23.3445
1553663_a_at,21.758,21.6671,21.7919,21.684
1553666_at,20.8865,20.7154,20.9508,20.6452
1553668_at,22.288,22.3503,22.2796,22.5372
1553670_at,21.3884,21.3025,21.6733,21.442
1553672_at,22.8741,23.3613,22.9617,23.1451
1553673_at,21.0069,21.0227,22.0775,21.5767
1553674_at,20.7796,21.0584,20.6246,21.1538
1553675_at,20.7185,20.1266,20.4861,20.6184
1553677_a_at,25.8094,26.0875,25.6168,25.5644
1553678_a_at,28.2679,28.4597,28.4302,28.5768
